s,h,q_eq,f1,f2,regime
0.05,-1.15,0.3484848484848485,0.9632737940510231,-0.45822500000000005,stable
0.05,-1.1,0.34375,0.9645759852783314,-0.44210000000000005,stable
0.05,-1.05,0.3387096774193548,0.965888831662771,-0.42602500000000004,stable
0.05,-1.0,0.3333333333333333,0.9672131147540984,-0.41,stable
0.05,-0.95,0.3275862068965517,0.9685497219982174,-0.394025,stable
0.05,-0.9,0.32142857142857145,0.9698996655518394,-0.3781,stable
0.05,-0.85,0.3148148148148148,0.9712641052583489,-0.362225,stable
0.05,-0.8,0.30769230769230776,0.9726443768996961,-0.34640000000000004,stable
0.05,-0.75,0.30000000000000004,0.9740420271940669,-0.33062500000000006,stable
0.05,-0.7,0.29166666666666663,0.9754588574963909,-0.3149,stable
0.05,-0.65,0.2826086956521739,0.9768969788356937,-0.299225,stable
0.05,-0.6,0.2727272727272727,0.9783588818755636,-0.2836,stable
0.05,-0.55,0.2619047619047619,0.9798475267419183,-0.268025,stable
0.05,-0.5,0.25,0.9813664596273293,-0.2525,stable
0.05,-0.45,0.2368421052631579,0.9829199659708133,-0.237025,stable
0.05,-0.4,0.22222222222222224,0.9845132743362832,-0.22160000000000002,stable
0.05,-0.35,0.20588235294117646,0.9861528317092826,-0.20622500000000002,stable
0.05,-0.3,0.1875,0.9878466812090995,-0.1909,stable
0.05,-0.25,0.16666666666666666,0.9896049896049895,-0.17562500000000003,stable
0.05,-0.2,0.14285714285714288,0.9914407988587731,-0.16040000000000001,stable
0.05,-0.15,0.11538461538461538,0.9933711211451628,-0.145225,stable
0.05,-0.1,0.08333333333333334,0.9954185755935027,-0.13010000000000002,stable
0.05,-0.05,0.045454545454545456,0.99761390751051,-0.115025,stable
0.05,0.0,0.0,1.0,-0.1,loss
0.05,0.05,0.0,0.9975,-0.085025,loss
0.05,0.1,0.0,0.995,-0.07010000000000001,loss
0.05,0.15,0.0,0.9925,-0.055224999999999996,loss
0.05,0.2,0.0,0.99,-0.040400000000000005,loss
0.05,0.25,0.0,0.9875,-0.025625,loss
0.05,0.3,0.0,0.985,-0.0109,loss
0.05,0.35,0.0,0.9825,0.0037749999999999954,loss
0.05,0.4,0.0,0.98,0.018400000000000007,loss
0.05,0.45,0.0,0.9775,0.032975,loss
0.05,0.5,0.0,0.975,0.0475,loss
0.05,0.55,0.0,0.9725,0.06197500000000003,loss
0.05,0.6,0.0,0.97,0.0764,loss
0.05,0.65,0.0,0.9675,0.09077500000000002,loss
0.05,0.7,0.0,0.965,0.1051,loss
0.05,0.75,0.0,0.9625,0.11937500000000001,loss
0.05,0.8,0.0,0.96,0.13360000000000002,loss
0.05,0.85,0.0,0.9575,0.147775,loss
0.05,0.9,0.0,0.955,0.1619,loss
0.05,0.95,0.0,0.9525,0.175975,loss
0.05,1.0,0.0,0.95,0.19,loss
0.05,1.05,0.9545454545454545,1.0025122622323244,0.20397500000000002,unstable
0.05,1.1,0.9166666666666666,1.0048266783677051,0.21790000000000004,unstable
0.05,1.15,0.8846153846153847,1.006990173234728,0.23177499999999998,unstable
0.05,1.2,0.8571428571428572,1.0090361445783134,0.24559999999999996,unstable
0.05,1.25,0.8333333333333334,1.010989010989011,0.259375,unstable
0.05,1.3,0.8125,1.0128670405806666,0.2731,unstable
0.05,1.35,0.7941176470588235,1.0146841737238754,0.286775,unstable
0.05,1.4,0.7777777777777779,1.0164512338425382,0.3004,unstable
0.05,1.45,0.7631578947368421,1.018176753255798,0.31397500000000006,unstable
0.05,1.5,0.75,1.0198675496688743,0.32750000000000007,unstable
0.05,1.55,0.738095238095238,1.0215291369404635,0.34097500000000003,unstable
0.05,1.6,0.7272727272727272,1.0231660231660231,0.35440000000000005,unstable
0.05,1.65,0.717391304347826,1.024781930564381,0.36777499999999996,unstable
0.05,1.7,0.7083333333333334,1.0263799600975392,0.3811,unstable
0.05,1.75,0.7000000000000001,1.0279627163781624,0.39437500000000003,unstable
0.05,1.8,0.6923076923076924,1.029532403609516,0.4076000000000001,unstable
0.05,1.85,0.6851851851851852,1.031090900103801,0.4207750000000001,unstable
0.05,1.9,0.6785714285714285,1.0326398167589235,0.43390000000000006,unstable
0.05,1.95,0.6724137931034482,1.0341805433829974,0.44697499999999996,unstable
0.05,2.0,0.6666666666666666,1.0357142857142856,0.45999999999999996,unstable
0.1,-2.0,0.4,0.8888888888888887,-1.56,stable
0.1,-1.95,0.3979591836734694,0.891056294683017,-1.5221,stable
0.1,-1.9,0.39583333333333337,0.8932377446231352,-1.4844,stable
0.1,-1.85,0.3936170212765957,0.8954335861966384,-1.4469000000000003,stable
0.1,-1.8,0.3913043478260869,0.8976441917140535,-1.4096000000000002,stable
0.1,-1.75,0.3888888888888889,0.8998699609882965,-1.3725,stable
0.1,-1.7,0.38636363636363635,0.9021113243761997,-1.3356000000000001,stable
0.1,-1.65,0.3837209302325581,0.9043687462409099,-1.2989000000000002,stable
0.1,-1.6,0.380952380952381,0.9066427289048474,-1.2624000000000004,stable
0.1,-1.55,0.37804878048780494,0.9089338171764301,-1.2261,stable
0.1,-1.5,0.37500000000000006,0.9112426035502957,-1.19,stable
0.1,-1.45,0.37179487179487175,0.9135697342010827,-1.1541000000000001,stable
0.1,-1.4,0.3684210526315789,0.9159159159159159,-1.1184,stable
0.1,-1.35,0.3648648648648649,0.918281924141928,-1.0829000000000002,stable
0.1,-1.3,0.36111111111111116,0.9206686123640223,-1.0475999999999999,stable
0.1,-1.25,0.35714285714285715,0.9230769230769229,-1.0125,stable
0.1,-1.2,0.35294117647058826,0.9255079006772009,-0.9776,stable
0.1,-1.15,0.3484848484848485,0.927962706679292,-0.9428999999999998,stable
0.1,-1.1,0.34375,0.930442637759711,-0.9084000000000002,stable
0.1,-1.05,0.3387096774193548,0.9329491472626743,-0.8741,stable
0.1,-1.0,0.3333333333333333,0.935483870967742,-0.8400000000000001,stable
0.1,-0.95,0.3275862068965517,0.9380486581389514,-0.8061,stable
0.1,-0.9,0.32142857142857145,0.9406456091634849,-0.7724000000000001,stable
0.1,-0.85,0.3148148148148148,0.9432771214717287,-0.7389,stable
0.1,-0.8,0.30769230769230776,0.9459459459459459,-0.7056000000000001,stable
0.1,-0.75,0.30000000000000004,0.9486552567237163,-0.6725,stable
0.1,-0.7,0.29166666666666663,0.9514087382605145,-0.6396000000000001,stable
0.1,-0.65,0.2826086956521739,0.9542106948447007,-0.6069,stable
0.1,-0.6,0.2727272727272727,0.9570661896243291,-0.5744,stable
0.1,-0.55,0.2619047619047619,0.9599812228611665,-0.5421,stable
0.1,-0.5,0.25,0.962962962962963,-0.51,stable
0.1,-0.45,0.2368421052631579,0.9660200494727249,-0.47809999999999997,stable
0.1,-0.4,0.22222222222222224,0.9691629955947136,-0.4464000000000001,stable
0.1,-0.35,0.20588235294117646,0.9724047306176085,-0.41490000000000005,stable
0.1,-0.3,0.1875,0.9757613424487259,-0.38360000000000005,stable
0.1,-0.25,0.16666666666666666,0.979253112033195,-0.35250000000000004,stable
0.1,-0.2,0.14285714285714288,0.982905982905983,-0.32160000000000005,stable
0.1,-0.15,0.11538461538461538,0.9867536955269727,-0.2909,stable
0.1,-0.1,0.08333333333333334,0.9908409658617818,-0.2604,stable
0.1,-0.05,0.045454545454545456,0.9952283571915473,-0.23010000000000003,stable
0.1,0.0,0.0,1.0,-0.2,loss
0.1,0.05,0.0,0.995,-0.1701,loss
0.1,0.1,0.0,0.99,-0.1404,loss
0.1,0.15,0.0,0.985,-0.1109,loss
0.1,0.2,0.0,0.98,-0.0816,loss
0.1,0.25,0.0,0.975,-0.052500000000000005,loss
0.1,0.3,0.0,0.97,-0.0236,loss
0.1,0.35,0.0,0.965,0.005099999999999993,loss
0.1,0.4,0.0,0.96,0.03360000000000001,loss
0.1,0.45,0.0,0.955,0.06189999999999998,loss
0.1,0.5,0.0,0.95,0.09,loss
0.1,0.55,0.0,0.945,0.11790000000000003,loss
0.1,0.6,0.0,0.94,0.14559999999999998,loss
0.1,0.65,0.0,0.935,0.17310000000000003,loss
0.1,0.7,0.0,0.93,0.20040000000000002,loss
0.1,0.75,0.0,0.925,0.22750000000000004,loss
0.1,0.8,0.0,0.9199999999999999,0.2544,loss
0.1,0.85,0.0,0.915,0.2811,loss
0.1,0.9,0.0,0.91,0.3076000000000001,loss
0.1,0.95,0.0,0.905,0.33390000000000003,loss
0.1,1.0,0.0,0.9,0.36000000000000004,loss
0.1,1.05,0.9545454545454545,1.005304369790351,0.3859000000000001,unstable
0.1,1.1,0.9166666666666666,1.0101946246524558,0.4116000000000001,unstable
0.1,1.15,0.8846153846153847,1.014771997430957,0.4371,unstable
0.1,1.2,0.8571428571428572,1.019108280254777,0.4624000000000001,unstable
0.1,1.25,0.8333333333333334,1.0232558139534884,0.48750000000000004,unstable
0.1,1.3,0.8125,1.0272536687631029,0.5124000000000001,unstable
0.1,1.35,0.7941176470588235,1.0311316092900675,0.5371,unstable
0.1,1.4,0.7777777777777779,1.0349127182044888,0.5616,unstable
0.1,1.45,0.7631578947368421,1.0386151797603198,0.5859,unstable
0.1,1.5,0.75,1.0422535211267605,0.61,unstable
0.1,1.55,0.738095238095238,1.04583949455572,0.6339000000000001,unstable
0.1,1.6,0.7272727272727272,1.0493827160493827,0.6576000000000001,unstable
0.1,1.65,0.717391304347826,1.0528911354950063,0.6810999999999999,unstable
0.1,1.7,0.7083333333333334,1.0563713879677878,0.7043999999999999,unstable
0.1,1.75,0.7000000000000001,1.0598290598290598,0.7275,unstable
0.1,1.8,0.6923076923076924,1.063268892794376,0.7504,unstable
0.1,1.85,0.6851851851851852,1.0666949422118546,0.7731,unstable
0.1,1.9,0.6785714285714285,1.070110701107011,0.7956,unstable
0.1,1.95,0.6724137931034482,1.073519198333168,0.8178999999999998,unstable
0.1,2.0,0.6666666666666666,1.0769230769230769,0.8400000000000001,unstable
0.15,-2.0,0.39999999999999997,0.8392857142857143,-2.4599999999999995,stable
0.15,-1.95,0.3979591836734694,0.8422640129790006,-2.397225,stable
0.15,-1.9,0.3958333333333333,0.8452681830946364,-2.3348999999999998,stable
0.15,-1.85,0.39361702127659576,0.8482988467163786,-2.273025,stable
0.15,-1.8,0.391304347826087,0.8513566653558791,-2.2116,stable
0.15,-1.75,0.3888888888888889,0.8544423440453686,-2.150625,stable
0.15,-1.7,0.38636363636363635,0.8575566359780699,-2.0900999999999996,stable
0.15,-1.65,0.38372093023255816,0.8607003477845331,-2.0300249999999997,stable
0.15,-1.6,0.38095238095238093,0.8638743455497382,-1.9703999999999997,stable
0.15,-1.55,0.3780487804878049,0.8670795616960458,-1.9112249999999997,stable
0.15,-1.5,0.375,0.8703170028818444,-1.8525,stable
0.15,-1.45,0.3717948717948718,0.8735877590961659,-1.7942250000000002,stable
0.15,-1.4,0.368421052631579,0.8768930141670737,-1.7364,stable
0.15,-1.35,0.36486486486486486,0.8802340579482177,-1.679025,stable
0.15,-1.3,0.3611111111111111,0.8836123005060336,-1.6220999999999999,stable
0.15,-1.25,0.35714285714285715,0.8870292887029289,-1.565625,stable
0.15,-1.2,0.3529411764705882,0.8904867256637168,-1.5096,stable
0.15,-1.15,0.34848484848484845,0.8939864937292317,-1.4540249999999997,stable
0.15,-1.1,0.34375000000000006,0.8975306816501553,-1.3989,stable
0.15,-1.05,0.33870967741935487,0.9011216169658922,-1.344225,stable
0.15,-1.0,0.33333333333333337,0.9047619047619048,-1.2899999999999998,stable
0.15,-0.95,0.3275862068965517,0.9084544743236008,-1.236225,stable
0.15,-0.9,0.3214285714285714,0.9122026356323806,-1.1829,stable
0.15,-0.85,0.3148148148148148,0.9160101482173855,-1.130025,stable
0.15,-0.8,0.30769230769230765,0.9198813056379821,-1.0776000000000001,stable
0.15,-0.75,0.3,0.9238210399032648,-1.025625,stable
0.15,-0.7,0.2916666666666667,0.9278350515463918,-0.9741,stable
0.15,-0.65,0.28260869565217395,0.9319299730258633,-0.9230249999999999,stable
0.15,-0.6,0.27272727272727276,0.9361135758651287,-0.8724000000000001,stable
0.15,-0.55,0.2619047619047619,0.9403950358328963,-0.8222250000000001,stable
0.15,-0.5,0.25,0.9447852760736197,-0.7725000000000001,stable
0.15,-0.45,0.23684210526315788,0.949297416305122,-0.7232249999999999,stable
0.15,-0.4,0.2222222222222222,0.9539473684210525,-0.6744,stable
0.15,-0.35,0.20588235294117646,0.9587546373754273,-0.6260249999999999,stable
0.15,-0.3,0.1875,0.9637434149364734,-0.5781,stable
0.15,-0.25,0.16666666666666669,0.968944099378882,-0.530625,stable
0.15,-0.2,0.14285714285714285,0.9743954480796585,-0.48360000000000003,stable
0.15,-0.15,0.11538461538461538,0.9801476934880597,-0.437025,stable
0.15,-0.1,0.08333333333333333,0.986267166042447,-0.3909,stable
0.15,-0.05,0.045454545454545456,0.9928433488583437,-0.34522499999999995,stable
0.15,0.0,0.0,1.0,-0.3,loss
0.15,0.05,0.0,0.9925,-0.255225,loss
0.15,0.1,0.0,0.985,-0.2109,loss
0.15,0.15,0.0,0.9775,-0.16702499999999998,loss
0.15,0.2,0.0,0.97,-0.1236,loss
0.15,0.25,0.0,0.9625,-0.08062499999999999,loss
0.15,0.3,0.0,0.955,-0.0381,loss
0.15,0.35,0.0,0.9475,0.003974999999999995,loss
0.15,0.4,0.0,0.94,0.04560000000000001,loss
0.15,0.45,0.0,0.9325,0.086775,loss
0.15,0.5,0.0,0.925,0.1275,loss
0.15,0.55,0.0,0.9175,0.167775,loss
0.15,0.6,0.0,0.91,0.2076,loss
0.15,0.65,0.0,0.9025,0.24697499999999997,loss
0.15,0.7,0.0,0.895,0.28589999999999993,loss
0.15,0.75,0.0,0.8875,0.3243749999999999,loss
0.15,0.8,0.0,0.88,0.36240000000000006,loss
0.15,0.85,0.0,0.8725,0.399975,loss
0.15,0.9,0.0,0.865,0.43709999999999993,loss
0.15,0.95,0.0,0.8575,0.473775,loss
0.15,1.0,0.0,0.85,0.51,loss
0.15,1.05,0.9545454545454545,1.0084258392403371,0.545775,unstable
0.15,1.1,0.9166666666666666,1.01620029455081,0.5811,unstable
0.15,1.15,0.8846153846153847,1.0234880290479973,0.6159749999999999,unstable
0.15,1.2,0.8571428571428571,1.0304054054054055,0.6504,unstable
0.15,1.25,0.8333333333333333,1.037037037037037,0.684375,unstable
0.15,1.3,0.8125,1.0434459710360193,0.7178999999999999,unstable
0.15,1.35,0.7941176470588236,1.0496801892578638,0.750975,unstable
0.15,1.4,0.7777777777777777,1.0557768924302788,0.7835999999999999,unstable
0.15,1.45,0.763157894736842,1.061765401908969,0.8157749999999999,unstable
0.15,1.5,0.7500000000000001,1.0676691729323309,0.8475,unstable
0.15,1.55,0.7380952380952381,1.0735072213839192,0.8787750000000002,unstable
0.15,1.6,0.7272727272727273,1.0792951541850224,0.9096000000000001,unstable
0.15,1.65,0.717391304347826,1.0850459261217207,0.9399749999999999,unstable
0.15,1.7,0.7083333333333334,1.0907704042715483,0.9698999999999999,unstable
0.15,1.75,0.7000000000000001,1.0964777947932618,0.999375,unstable
0.15,1.8,0.6923076923076923,1.1021759697256388,1.0284,unstable
0.15,1.85,0.6851851851851852,1.1078717201166182,1.056975,unstable
0.15,1.9,0.6785714285714286,1.1135709541731238,1.0851,unstable
0.15,1.95,0.6724137931034483,1.1192788538927938,1.1127749999999998,unstable
0.15,2.0,0.6666666666666667,1.125,1.14,unstable
0.2,-2.0,0.4,0.793103448275862,-3.44,stable
0.2,-1.95,0.3979591836734694,0.7967494037629186,-3.3484000000000003,stable
0.2,-1.9,0.39583333333333337,0.8004346251358204,-3.2576,stable
0.2,-1.85,0.3936170212765957,0.8041600891447676,-3.1676,stable
0.2,-1.8,0.3913043478260869,0.8079268292682926,-3.0784000000000002,stable
0.2,-1.75,0.3888888888888889,0.8117359413202934,-2.99,stable
0.2,-1.7,0.38636363636363635,0.8155885897950985,-2.9024,stable
0.2,-1.65,0.3837209302325581,0.8194860150686346,-2.8156,stable
0.2,-1.6,0.380952380952381,0.8234295415959253,-2.7296,stable
0.2,-1.55,0.37804878048780494,0.827420587272132,-2.6444,stable
0.2,-1.5,0.37500000000000006,0.8314606741573033,-2.5600000000000005,stable
0.2,-1.45,0.37179487179487175,0.8355514408054623,-2.4764000000000004,stable
0.2,-1.4,0.3684210526315789,0.8396946564885496,-2.3936,stable
0.2,-1.35,0.3648648648648649,0.8438922376676096,-2.3116,stable
0.2,-1.3,0.36111111111111116,0.8481462671406805,-2.2304000000000004,stable
0.2,-1.25,0.35714285714285715,0.8524590163934427,-2.15,stable
0.2,-1.2,0.35294117647058826,0.8568329718004338,-2.0704000000000002,stable
0.2,-1.15,0.3484848484848485,0.8612708654790293,-1.9915999999999998,stable
0.2,-1.1,0.34375,0.8657757117954676,-1.9136000000000004,stable
0.2,-1.05,0.3387096774193548,0.8703508507754857,-1.8363999999999998,stable
0.2,-1.0,0.3333333333333333,0.875,-1.7600000000000002,stable
0.2,-0.95,0.3275862068965517,0.8797273169939944,-1.6844,stable
0.2,-0.9,0.32142857142857145,0.8845374746792707,-1.6096000000000001,stable
0.2,-0.85,0.3148148148148148,0.8894357532079452,-1.5356,stable
0.2,-0.8,0.30769230769230776,0.8944281524926687,-1.4624000000000004,stable
0.2,-0.75,0.30000000000000004,0.8995215311004784,-1.39,stable
0.2,-0.7,0.29166666666666663,0.9047237790232184,-1.3184,stable
0.2,-0.65,0.2826086956521739,0.9100440343887608,-1.2476,stable
0.2,-0.6,0.2727272727272727,0.915492957746479,-1.1776,stable
0.2,-0.55,0.2619047619047619,0.9210830826197639,-1.1084000000000003,stable
0.2,-0.5,0.25,0.926829268292683,-1.04,stable
0.2,-0.45,0.2368421052631579,0.9327492914197372,-0.9724,stable
0.2,-0.4,0.22222222222222224,0.9388646288209606,-0.9056000000000002,stable
0.2,-0.35,0.20588235294117646,0.9452015076833865,-0.8396000000000001,stable
0.2,-0.3,0.1875,0.9517923362175525,-0.7744,stable
0.2,-0.25,0.16666666666666666,0.9586776859504134,-0.71,stable
0.2,-0.2,0.14285714285714288,0.9659090909090907,-0.6464000000000001,stable
0.2,-0.15,0.11538461538461538,0.9735530854733616,-0.5836,stable
0.2,-0.1,0.08333333333333334,0.9816971713810315,-0.5216000000000001,stable
0.2,-0.05,0.045454545454545456,0.9904588823262153,-0.46040000000000003,stable
0.2,0.0,0.0,1.0,-0.4,loss
0.2,0.05,0.0,0.99,-0.34040000000000004,loss
0.2,0.1,0.0,0.98,-0.2816,loss
0.2,0.15,0.0,0.97,-0.2236,loss
0.2,0.2,0.0,0.96,-0.16640000000000002,loss
0.2,0.25,0.0,0.95,-0.11000000000000001,loss
0.2,0.3,0.0,0.94,-0.054400000000000004,loss
0.2,0.35,0.0,0.93,0.0004000000000000004,loss
0.2,0.4,0.0,0.9199999999999999,0.054400000000000004,loss
0.2,0.45,0.0,0.91,0.10760000000000002,loss
0.2,0.5,0.0,0.9,0.16000000000000003,loss
0.2,0.55,0.0,0.89,0.21160000000000007,loss
0.2,0.6,0.0,0.88,0.2624,loss
0.2,0.65,0.0,0.87,0.3124,loss
0.2,0.7,0.0,0.86,0.3616,loss
0.2,0.75,0.0,0.85,0.41,loss
0.2,0.8,0.0,0.84,0.45760000000000006,loss
0.2,0.85,0.0,0.83,0.5043999999999998,loss
0.2,0.9,0.0,0.82,0.5504,loss
0.2,0.95,0.0,0.81,0.5956,loss
0.2,1.0,0.0,0.8,0.6400000000000001,loss
0.2,1.05,0.9545454545454545,1.0119386014781122,0.6836000000000002,unstable
0.2,1.1,0.9166666666666666,1.022964509394572,0.7264000000000002,unstable
0.2,1.15,0.8846153846153847,1.0333172380492517,0.7684,unstable
0.2,1.2,0.8571428571428572,1.0431654676258992,0.8096000000000001,unstable
0.2,1.25,0.8333333333333334,1.0526315789473686,0.8500000000000001,unstable
0.2,1.3,0.8125,1.0618066561014268,0.8896000000000002,unstable
0.2,1.35,0.7941176470588235,1.0707600149756642,0.9284000000000001,unstable
0.2,1.4,0.7777777777777779,1.0795454545454541,0.9664,unstable
0.2,1.45,0.7631578947368421,1.0882054748225756,1.0035999999999998,unstable
0.2,1.5,0.75,1.096774193548387,1.0399999999999998,unstable
0.2,1.55,0.738095238095238,1.1052794072244518,1.0756000000000001,unstable
0.2,1.6,0.7272727272727272,1.1137440758293837,1.1104,unstable
0.2,1.65,0.717391304347826,1.1221874109940182,1.1443999999999999,unstable
0.2,1.7,0.7083333333333334,1.1306256860592756,1.1776,unstable
0.2,1.75,0.7000000000000001,1.1390728476821192,1.21,unstable
0.2,1.8,0.6923076923076924,1.1475409836065573,1.2416,unstable
0.2,1.85,0.6851851851851852,1.1560406846936242,1.2724,unstable
0.2,1.9,0.6785714285714285,1.1645813282001927,1.3024,unstable
0.2,1.95,0.6724137931034482,1.173171301706006,1.3316,unstable
0.2,2.0,0.6666666666666666,1.1818181818181814,1.36,unstable
0.25,-2.0,0.4,0.7500000000000001,-4.5,stable
0.25,-1.95,0.39795918367346933,0.7541929281059716,-4.375625,stable
0.25,-1.9,0.3958333333333333,0.7584392810170978,-4.2525,stable
0.25,-1.85,0.39361702127659576,0.7627404657441782,-4.130625,stable
0.25,-1.8,0.391304347826087,0.7670979667282811,-4.01,stable
0.25,-1.75,0.3888888888888889,0.771513353115727,-3.890625,stable
0.25,-1.7,0.3863636363636363,0.7759882869692534,-3.7725,stable
0.25,-1.65,0.38372093023255816,0.7805245325636843,-3.6556249999999997,stable
0.25,-1.6,0.38095238095238093,0.7851239669421487,-3.54,stable
0.25,-1.55,0.37804878048780494,0.7897885919425608,-3.4256249999999997,stable
0.25,-1.5,0.375,0.7945205479452054,-3.3125,stable
0.25,-1.45,0.3717948717948718,0.799322129642706,-3.200625,stable
0.25,-1.4,0.3684210526315789,0.8041958041958043,-3.09,stable
0.25,-1.35,0.36486486486486486,0.8091442322153707,-2.980625,stable
0.25,-1.3,0.3611111111111111,0.8141702921068986,-2.8724999999999996,stable
0.25,-1.25,0.35714285714285715,0.8192771084337349,-2.765625,stable
0.25,-1.2,0.35294117647058826,0.8244680851063829,-2.66,stable
0.25,-1.15,0.34848484848484845,0.8297469443966259,-2.555625,stable
0.25,-1.1,0.34375,0.8351177730192719,-2.4525,stable
0.25,-1.05,0.33870967741935487,0.8405850768376225,-2.350625,stable
0.25,-1.0,0.3333333333333333,0.8461538461538461,-2.25,stable
0.25,-0.95,0.3275862068965517,0.8518296340731853,-2.150625,stable
0.25,-0.9,0.32142857142857145,0.8576186511240633,-2.0525,stable
0.25,-0.85,0.31481481481481477,0.8635278802343241,-1.955625,stable
0.25,-0.8,0.3076923076923077,0.8695652173913044,-1.8599999999999999,stable
0.25,-0.75,0.3,0.8757396449704141,-1.765625,stable
0.25,-0.7,0.2916666666666667,0.8820614469772052,-1.6724999999999999,stable
0.25,-0.65,0.28260869565217395,0.8885424785658613,-1.580625,stable
0.25,-0.6,0.2727272727272727,0.8951965065502184,-1.49,stable
0.25,-0.55,0.2619047619047619,0.9020396437805227,-1.400625,stable
0.25,-0.5,0.25,0.9090909090909091,-1.3125,stable
0.25,-0.45,0.2368421052631579,0.9163729573854533,-1.225625,stable
0.25,-0.4,0.22222222222222224,0.923913043478261,-1.1400000000000001,stable
0.25,-0.35,0.20588235294117646,0.9317443120260022,-1.055625,stable
0.25,-0.3,0.18749999999999997,0.9399075500770415,-0.9724999999999999,stable
0.25,-0.25,0.16666666666666666,0.9484536082474228,-0.890625,stable
0.25,-0.2,0.14285714285714288,0.9574468085106381,-0.81,stable
0.25,-0.15,0.11538461538461538,0.9669698420296792,-0.730625,stable
0.25,-0.1,0.08333333333333334,0.9771309771309771,-0.6525000000000001,stable
0.25,-0.05,0.045454545454545456,0.9880749574105622,-0.575625,stable
0.25,0.0,0.0,1.0,-0.5,loss
0.25,0.05,0.0,0.9875,-0.425625,loss
0.25,0.1,0.0,0.975,-0.35250000000000004,loss
0.25,0.15,0.0,0.9625,-0.280625,loss
0.25,0.2,0.0,0.95,-0.21000000000000002,loss
0.25,0.25,0.0,0.9375,-0.140625,loss
0.25,0.3,0.0,0.925,-0.07249999999999995,loss
0.25,0.35,0.0,0.9125,-0.005625000000000047,loss
0.25,0.4,0.0,0.9,0.06000000000000005,loss
0.25,0.45,0.0,0.8875,0.12437499999999996,loss
0.25,0.5,0.0,0.875,0.1875,loss
0.25,0.55,0.0,0.8625,0.24937500000000007,loss
0.25,0.6,0.0,0.85,0.31,loss
0.25,0.65,0.0,0.8375,0.36937500000000006,loss
0.25,0.7,0.0,0.825,0.4274999999999999,loss
0.25,0.75,0.0,0.8125,0.484375,loss
0.25,0.8,0.0,0.8,0.5400000000000001,loss
0.25,0.85,0.0,0.7875,0.5943749999999999,loss
